iteracao,idx,tag_trecho,titulo,artista,ano,letra,tema,score
1,185,musica106_trecho6,CORAÇÃO CIGANO (part. Luísa Sonza),Luan Santana,2022.0,Yeah (coração cigano)Segue me enganando,"Intimidade, desejo e sedução",0.9
1,186,musica106_trecho7,CORAÇÃO CIGANO (part. Luísa Sonza),Luan Santana,2022.0,"Do que você me dá, eu quero sempre mais",Amor e relações amorosas,0.9
1,187,musica106_trecho8,CORAÇÃO CIGANO (part. Luísa Sonza),Luan Santana,2022.0,"Por uma hora ou duas noites, tanto faz","Despedidas, morte e fragilidade",0.9
1,188,musica106_trecho9,CORAÇÃO CIGANO (part. Luísa Sonza),Luan Santana,2022.0,"Que ao invés de me soltar, você me abraçasse","Intimidade, desejo e sedução",0.8
1,189,musica106_trecho10,CORAÇÃO CIGANO (part. Luísa Sonza),Luan Santana,2022.0,"Já leu minha mão, meu olhar, meu futuro",Amor e relações amorosas,0.9
1,190,musica106_trecho11,CORAÇÃO CIGANO (part. Luísa Sonza),Luan Santana,2022.0,Já sabe:,"Despedidas, morte e fragilidade",0.9
1,191,musica106_trecho12,CORAÇÃO CIGANO (part. Luísa Sonza),Luan Santana,2022.0,"Se manda mensagem, eu nem durmo","Infidelidade, tristeza e sofrimento",0.9
1,192,musica106_trecho13,CORAÇÃO CIGANO (part. Luísa Sonza),Luan Santana,2022.0,"Me leva pro céu, lá de cima me joga","Inspiração, paz e harmonia",0.9
1,193,musica106_trecho14,CORAÇÃO CIGANO (part. Luísa Sonza),Luan Santana,2022.0,Esse amor cigano é um caminho sem volta,"Intimidade, desejo e sedução",0.9
1,194,musica106_trecho15,CORAÇÃO CIGANO (part. Luísa Sonza),Luan Santana,2022.0,Dá só mais um pouquinho desse amor cigano,"Intimidade, desejo e sedução",0.9
1,195,musica106_trecho16,CORAÇÃO CIGANO (part. Luísa Sonza),Luan Santana,2022.0,"E aqui no meu olhar, aqui no meu olhar","Intimidade, desejo e sedução",0.9
1,196,musica106_trecho17,CORAÇÃO CIGANO (part. Luísa Sonza),Luan Santana,2022.0,"Você não entra mais, chega","Despedidas, morte e fragilidade",0.9
1,197,musica106_trecho18,CORAÇÃO CIGANO (part. Luísa Sonza),Luan Santana,2022.0,Coração disse:,Amor e relações amorosas,0.9
1,198,musica106_trecho19,CORAÇÃO CIGANO (part. Luísa Sonza),Luan Santana,2022.0,Chega,"Despedidas, morte e fragilidade",0.9
1,199,musica106_trecho20,CORAÇÃO CIGANO (part. Luísa Sonza),Luan Santana,2022.0,"Que segue me iludindo, e eu acreditando",Amor e relações amorosas,0.9
1,200,musica106_trecho21,CORAÇÃO CIGANO (part. Luísa Sonza),Luan Santana,2022.0,Mas por que meu,Amor e relações amorosas,0.9
1,201,musica106_trecho22,CORAÇÃO CIGANO (part. Luísa Sonza),Luan Santana,2022.0,Deus colocou numa só tanta beleza?,"Inspiração, paz e harmonia",0.9
1,202,musica106_trecho23,CORAÇÃO CIGANO (part. Luísa Sonza),Luan Santana,2022.0,E se eu chego à toa e vou tirando a roupa,"Intimidade, desejo e sedução",0.9
1,203,musica106_trecho24,CORAÇÃO CIGANO (part. Luísa Sonza),Luan Santana,2022.0,"Se eu disser que não quero, ri, que essa piada é boa","Intimidade, desejo e sedução",0.9
1,204,musica106_trecho25,CORAÇÃO CIGANO (part. Luísa Sonza),Luan Santana,2022.0,"E aqui no meu olhar morando, coração cigano","Intimidade, desejo e sedução",0.9
1,205,musica106_trecho26,CORAÇÃO CIGANO (part. Luísa Sonza),Luan Santana,2022.0,Fazer o que se ela roubou o meu juízo?,Amor e relações amorosas,0.9
1,206,musica106_trecho27,CORAÇÃO CIGANO (part. Luísa Sonza),Luan Santana,2022.0,"E aqui no meu olhar, e aqui no meu olhar morando","Intimidade, desejo e sedução",0.9
1,207,musica106_trecho28,CORAÇÃO CIGANO (part. Luísa Sonza),Luan Santana,2022.0,Fazer o que se eu tô me sentindo vivo?,"Crescimento, consquita e pertencimento",0.9
1,208,musica106_trecho29,CORAÇÃO CIGANO (part. Luísa Sonza),Luan Santana,2022.0,"Tirou o meu chão, me levou pro colchão","Intimidade, desejo e sedução",0.9
1,209,musica106_trecho30,CORAÇÃO CIGANO (part. Luísa Sonza),Luan Santana,2022.0,E fez acampamento em outro coração,Amor e relações amorosas,0.9
1,210,musica106_trecho31,CORAÇÃO CIGANO (part. Luísa Sonza),Luan Santana,2022.0,"Coração cigano, cigano","Intimidade, desejo e sedução",0.9
1,211,musica107_trecho2,Mentirosa (part. Wesley Safadão),Hugo Guilherme,2025.0,Que olheira é essa?,"Intimidade, desejo e sedução",0.9
1,212,musica107_trecho3,Mentirosa (part. Wesley Safadão),Hugo Guilherme,2025.0,Que bom que cê já veio aqui pra casa,"Intimidade, desejo e sedução",0.9
1,213,musica107_trecho4,Mentirosa (part. Wesley Safadão),Hugo Guilherme,2025.0,Porque eu já arrumei suas coisas,"Despedidas, morte e fragilidade",0.9
1,214,musica107_trecho5,Mentirosa (part. Wesley Safadão),Hugo Guilherme,2025.0,Tá tudo dentro desse saco preto,"Despedidas, morte e fragilidade",0.9
1,215,musica107_trecho6,Mentirosa (part. Wesley Safadão),Hugo Guilherme,2025.0,Mas antes de ir embora,"Despedidas, morte e fragilidade",0.9
1,216,musica107_trecho7,Mentirosa (part. Wesley Safadão),Hugo Guilherme,2025.0,Me responde primeiro,"Despedidas, morte e fragilidade",0.9
1,217,musica107_trecho8,Mentirosa (part. Wesley Safadão),Hugo Guilherme,2025.0,Por que que cê é assim tão mentirosa?,"Infidelidade, tristeza e sofrimento",0.9
1,218,musica107_trecho9,Mentirosa (part. Wesley Safadão),Hugo Guilherme,2025.0,O povo lá de casa te detesta,"Despedidas, morte e fragilidade",0.8
1,219,musica107_trecho10,Mentirosa (part. Wesley Safadão),Hugo Guilherme,2025.0,Se eu chegar com essa notícia agora,"Despedidas, morte e fragilidade",0.9
1,220,musica107_trecho11,Mentirosa (part. Wesley Safadão),Hugo Guilherme,2025.0,Vai ser pelo menos três dias de festa,"Crescimento, consquita e pertencimento",0.9
1,221,musica107_trecho12,Mentirosa (part. Wesley Safadão),Hugo Guilherme,2025.0,Guilherme,Amor e relações amorosas,0.9
1,222,musica107_trecho13,Mentirosa (part. Wesley Safadão),Hugo Guilherme,2025.0,"Vem cá,","Intimidade, desejo e sedução",0.9
1,223,musica107_trecho14,Mentirosa (part. Wesley Safadão),Hugo Guilherme,2025.0,Safadão,"Intimidade, desejo e sedução",0.9
1,224,musica107_trecho15,Mentirosa (part. Wesley Safadão),Hugo Guilherme,2025.0,Vem cantar com a gente,"Intimidade, desejo e sedução",0.9
1,225,musica107_trecho16,Mentirosa (part. Wesley Safadão),Hugo Guilherme,2025.0,E contar sua história,"Crescimento, consquita e pertencimento",0.9
1,226,musica107_trecho19,Mentirosa (part. Wesley Safadão),Hugo Guilherme,2025.0,É uma mentira isso,"Infidelidade, tristeza e sofrimento",0.9
1,227,musica107_trecho20,Mentirosa (part. Wesley Safadão),Hugo Guilherme,2025.0,Vem cá,"Intimidade, desejo e sedução",0.9
1,228,musica107_trecho21,Mentirosa (part. Wesley Safadão),Hugo Guilherme,2025.0,Onde cê tava?,"Intimidade, desejo e sedução",0.9
1,229,musica107_trecho22,Mentirosa (part. Wesley Safadão),Hugo Guilherme,2025.0,"Mas que bom que cê já veio aqui pra casa(Mais ou menos, né?)Porque eu já arrumei suas coisas","Intimidade, desejo e sedução",0.9
1,230,musica107_trecho23,Mentirosa (part. Wesley Safadão),Hugo Guilherme,2025.0,Me responde primeiro(Por quê?)Por que que cê é assim tão mentirosa?,"Infidelidade, tristeza e sofrimento",0.9
1,231,musica107_trecho24,Mentirosa (part. Wesley Safadão),Hugo Guilherme,2025.0,Mentirosa,"Infidelidade, tristeza e sofrimento",0.9
1,232,musica107_trecho26,Mentirosa (part. Wesley Safadão),Hugo Guilherme,2025.0,Sumiu de mim ontem na festa,"Despedidas, morte e fragilidade",0.9
1,233,musica107_trecho27,Mentirosa (part. Wesley Safadão),Hugo Guilherme,2025.0,"Só de manhã foi dar o ar da graça(Bandida, hein?)Onde cê tava?","Intimidade, desejo e sedução",0.9
1,234,musica108_trecho1,Barulho do Foguete,Ze Neto Cristiano,2023.0,Cadê a foto de vocês,"Intimidade, desejo e sedução",0.9
1,235,musica108_trecho2,Barulho do Foguete,Ze Neto Cristiano,2023.0,Achei que ia durar pra sempre,"Despedidas, morte e fragilidade",0.9
1,236,musica108_trecho3,Barulho do Foguete,Ze Neto Cristiano,2023.0,Tô triste com um negócio desse,"Infidelidade, tristeza e sofrimento",0.9
1,237,musica108_trecho4,Barulho do Foguete,Ze Neto Cristiano,2023.0,Escuta aí o barulho do foguete,"Crescimento, consquita e pertencimento",0.9
1,238,musica108_trecho5,Barulho do Foguete,Ze Neto Cristiano,2023.0,"Escuta aí o barulho do foguete, ó","Crescimento, consquita e pertencimento",0.9
1,239,musica108_trecho6,Barulho do Foguete,Ze Neto Cristiano,2023.0,Com a legenda de textão?,"Despedidas, morte e fragilidade",0.9
1,240,musica108_trecho7,Barulho do Foguete,Ze Neto Cristiano,2023.0,Cadê o nome dele na sua bio,"Infidelidade, tristeza e sofrimento",0.9
1,241,musica108_trecho8,Barulho do Foguete,Ze Neto Cristiano,2023.0,Do lado de um coração?,Amor e relações amorosas,0.9
1,242,musica108_trecho9,Barulho do Foguete,Ze Neto Cristiano,2023.0,Aconteceu alguma coisa?,"Despedidas, morte e fragilidade",0.8
1,243,musica108_trecho10,Barulho do Foguete,Ze Neto Cristiano,2023.0,"Me diz, como é que você tá?","Intimidade, desejo e sedução",0.9
1,244,musica108_trecho11,Barulho do Foguete,Ze Neto Cristiano,2023.0,Cê sabe que eu tô sempre aqui se precisar desabafar,"Intimidade, desejo e sedução",0.9
1,245,musica108_trecho12,Barulho do Foguete,Ze Neto Cristiano,2023.0,Meu ombro é todo seu quando quiser chorar,"Despedidas, morte e fragilidade",0.9
1,246,musica108_trecho13,Barulho do Foguete,Ze Neto Cristiano,2023.0,Que pena que cês terminaram,"Despedidas, morte e fragilidade",0.9
1,247,musica109_trecho1,Moto (part. Ana Castela),Julia E Rafaela,2024.0,"Eu tive uns namorado doido, ciumento e mentiroso","Infidelidade, tristeza e sofrimento",0.9
1,248,musica109_trecho2,Moto (part. Ana Castela),Julia E Rafaela,2024.0,"Entra e faz gostoso, depois disso é lona (ai!)Cê deve ser casado, ter três filhos no interior de sei lá onde",Ostentação e consumismo,0.9
1,249,musica109_trecho3,Moto (part. Ana Castela),Julia E Rafaela,2024.0,"Fiquei arisca, rapaz","Despedidas, morte e fragilidade",0.9
1,250,musica109_trecho4,Moto (part. Ana Castela),Julia E Rafaela,2024.0,"Tá que cê abre a porta do carro, se tá frio, dá o casaco","Intimidade, desejo e sedução",0.9
1,251,musica109_trecho5,Moto (part. Ana Castela),Julia E Rafaela,2024.0,Isso eles fazia demais,"Infidelidade, tristeza e sofrimento",0.9
1,252,musica109_trecho6,Moto (part. Ana Castela),Julia E Rafaela,2024.0,"E já faz uns três fim de semana, e o mais fraco uma hora emociona","Despedidas, morte e fragilidade",0.9
1,253,musica109_trecho7,Moto (part. Ana Castela),Julia E Rafaela,2024.0,"O perigo é sempre sorrateiro, bonito e charmoso","Despedidas, morte e fragilidade",0.9
1,254,musica109_trecho8,Moto (part. Ana Castela),Julia E Rafaela,2024.0,"Entra e faz gostoso, depois disso é lona","Intimidade, desejo e sedução",0.9
1,255,musica109_trecho9,Moto (part. Ana Castela),Julia E Rafaela,2024.0,"Cê deve ser casado, ter três filhos no interior de sei lá onde","Crescimento, consquita e pertencimento",0.8
1,256,musica109_trecho10,Moto (part. Ana Castela),Julia E Rafaela,2024.0,Ou vai sumir no mundão depois de tirar uma moto no meu nome,"Despedidas, morte e fragilidade",0.9
1,257,musica110_trecho1,Canudinho (part. Ana Castela),Gusttavo Lima,2024.0,Canudinho é o nome dela,"Intimidade, desejo e sedução",0.9
1,258,musica110_trecho2,Canudinho (part. Ana Castela),Gusttavo Lima,2024.0,Matar sua sede bem devagarinho,"Intimidade, desejo e sedução",0.9
1,259,musica110_trecho3,Canudinho (part. Ana Castela),Gusttavo Lima,2024.0,"Dando volta na sua boca, fica molhadinho","Intimidade, desejo e sedução",0.9
1,260,musica110_trecho4,Canudinho (part. Ana Castela),Gusttavo Lima,2024.0,"Ai, essa língua passando","Intimidade, desejo e sedução",0.9
1,261,musica110_trecho5,Canudinho (part. Ana Castela),Gusttavo Lima,2024.0,"Ai, essa língua passando em mim","Intimidade, desejo e sedução",0.9
1,262,musica110_trecho6,Canudinho (part. Ana Castela),Gusttavo Lima,2024.0,Você está me dando umas olhadas,"Intimidade, desejo e sedução",0.9
1,263,musica110_trecho7,Canudinho (part. Ana Castela),Gusttavo Lima,2024.0,"E deixando minha cabeça a mil, puta que pariu","Infidelidade, tristeza e sofrimento",0.9
1,264,musica110_trecho8,Canudinho (part. Ana Castela),Gusttavo Lima,2024.0,E o pior é que cê nem disfarça,"Infidelidade, tristeza e sofrimento",0.9
1,265,musica110_trecho9,Canudinho (part. Ana Castela),Gusttavo Lima,2024.0,Tem maldade na sua cara,"Despedidas, morte e fragilidade",0.8
1,266,musica110_trecho10,Canudinho (part. Ana Castela),Gusttavo Lima,2024.0,"Não vou chegar, já tô chegando, não vou aguentar","Despedidas, morte e fragilidade",0.9
1,267,musica110_trecho11,Canudinho (part. Ana Castela),Gusttavo Lima,2024.0,Esse gin que cê tá tomando me fez delirar,"Intimidade, desejo e sedução",0.9
1,268,musica110_trecho12,Canudinho (part. Ana Castela),Gusttavo Lima,2024.0,Será que cê deixa eu participar?,"Intimidade, desejo e sedução",0.9
1,269,musica110_trecho13,Canudinho (part. Ana Castela),Gusttavo Lima,2024.0,Ô vontade de ser esse canudinho,"Intimidade, desejo e sedução",0.9
1,270,musica111_trecho1,Tropa do Chapelão 🤠 (part. Diplo),Ana Castela,2025.0,Tanta coisa pra aproveitar,"Crescimento, consquita e pertencimento",0.9
1,271,musica111_trecho2,Tropa do Chapelão 🤠 (part. Diplo),Ana Castela,2025.0,Tropa do,"Despedidas, morte e fragilidade",0.9
1,272,musica111_trecho3,Tropa do Chapelão 🤠 (part. Diplo),Ana Castela,2025.0,"Chapelão(Quem manda, quem manda, quem manda, quem manda)(Quem manda nessa cidade, quem manda nessa cidade)(Quem manda nessa cidade)Hoje tem rodeio na cidade vizinha, vou lá","Crescimento, consquita e pertencimento",0.9
1,273,musica111_trecho4,Tropa do Chapelão 🤠 (part. Diplo),Ana Castela,2025.0,Esperei o ano inteiro pra chegar o,"Despedidas, morte e fragilidade",0.9
1,274,musica111_trecho5,Tropa do Chapelão 🤠 (part. Diplo),Ana Castela,2025.0,Barretão,"Intimidade, desejo e sedução",0.9
1,275,musica111_trecho6,Tropa do Chapelão 🤠 (part. Diplo),Ana Castela,2025.0,Ver o povo de chapéu batendo na palma da mão,"Intimidade, desejo e sedução",0.9
1,276,musica111_trecho7,Tropa do Chapelão 🤠 (part. Diplo),Ana Castela,2025.0,Cê sabe quem manda nessa cidade?,Ostentação e consumismo,0.9
1,277,musica111_trecho9,Tropa do Chapelão 🤠 (part. Diplo),Ana Castela,2025.0,Que eu não sei por onde começar,"Crescimento, consquita e pertencimento",0.8
1,278,musica111_trecho10,Tropa do Chapelão 🤠 (part. Diplo),Ana Castela,2025.0,Chapelão,"Intimidade, desejo e sedução",0.9
1,279,musica111_trecho11,Tropa do Chapelão 🤠 (part. Diplo),Ana Castela,2025.0,Chapelão(É a,"Crescimento, consquita e pertencimento",0.9
1,280,musica111_trecho12,Tropa do Chapelão 🤠 (part. Diplo),Ana Castela,2025.0,"Hoje tem rodeio na cidade vizinha, vou lá","Crescimento, consquita e pertencimento",0.9
1,281,musica111_trecho13,Tropa do Chapelão 🤠 (part. Diplo),Ana Castela,2025.0,Chapelão),"Despedidas, morte e fragilidade",0.9
1,282,musica111_trecho14,Tropa do Chapelão 🤠 (part. Diplo),Ana Castela,2025.0,"É hoje que eu saio uma noite, mas só volto de dia, bora lá","Despedidas, morte e fragilidade",0.9
1,283,musica111_trecho15,Tropa do Chapelão 🤠 (part. Diplo),Ana Castela,2025.0,Tem cavalo e boi pulando e o povo achando bom,"Intimidade, desejo e sedução",0.9
1,284,musica111_trecho16,Tropa do Chapelão 🤠 (part. Diplo),Ana Castela,2025.0,E o locutor tá gritando:,"Despedidas, morte e fragilidade",0.9
1,285,musica111_trecho17,Tropa do Chapelão 🤠 (part. Diplo),Ana Castela,2025.0,"Segura, peão","Despedidas, morte e fragilidade",0.9
1,286,musica111_trecho18,Tropa do Chapelão 🤠 (part. Diplo),Ana Castela,2025.0,Quem manda nessa cidade é a,Ostentação e consumismo,0.9
1,287,musica112_trecho1,Fama De Ruim,Lauana Prado,2025.0,Quem você pensa que é?,"Intimidade, desejo e sedução",0.9
1,288,musica112_trecho2,Fama De Ruim,Lauana Prado,2025.0,Mulher também gosta de mesa de bar,"Intimidade, desejo e sedução",0.9
1,289,musica112_trecho3,Fama De Ruim,Lauana Prado,2025.0,"Também toma porre, sai só pra pegar","Intimidade, desejo e sedução",0.9
1,290,musica112_trecho4,Fama De Ruim,Lauana Prado,2025.0,Vira noite na rua,"Despedidas, morte e fragilidade",0.9
1,291,musica112_trecho5,Fama De Ruim,Lauana Prado,2025.0,Usa pessoas nuas,"Intimidade, desejo e sedução",0.9
1,292,musica112_trecho6,Fama De Ruim,Lauana Prado,2025.0,Sofrer por mim não é exclusividade sua,"Infidelidade, tristeza e sofrimento",0.9
1,293,musica112_trecho7,Fama De Ruim,Lauana Prado,2025.0,Passado meu,"Despedidas, morte e fragilidade",0.9
1,294,musica112_trecho8,Fama De Ruim,Lauana Prado,2025.0,Não dá pitaco onde eu vou pôr o pé,"Despedidas, morte e fragilidade",0.9
1,295,musica112_trecho9,Fama De Ruim,Lauana Prado,2025.0,Cê não tá com saudade,"Despedidas, morte e fragilidade",0.8
1,296,musica112_trecho10,Fama De Ruim,Lauana Prado,2025.0,Cê só tá com vontade de ver minha liberdade dando ré,"Despedidas, morte e fragilidade",0.9
1,297,musica112_trecho11,Fama De Ruim,Lauana Prado,2025.0,Cê não mandava em mim,"Intimidade, desejo e sedução",0.9
1,298,musica112_trecho12,Fama De Ruim,Lauana Prado,2025.0,Nem quando tirava o meu jeans com você por cima de mim,"Intimidade, desejo e sedução",0.9
1,299,musica112_trecho13,Fama De Ruim,Lauana Prado,2025.0,Na sua boca suja,"Despedidas, morte e fragilidade",0.9
1,300,musica112_trecho14,Fama De Ruim,Lauana Prado,2025.0,Eu prefiro ter fama de ruim,"Despedidas, morte e fragilidade",0.9
1,301,musica113_trecho1,M de Mulher,Icaro E Gilmar,nan,Dia 1 cê vai chorar demais,"Infidelidade, tristeza e sofrimento",0.9
1,302,musica113_trecho2,M de Mulher,Icaro E Gilmar,nan,Que há um mês atrás tava mal,"Despedidas, morte e fragilidade",0.9
1,303,musica113_trecho3,M de Mulher,Icaro E Gilmar,nan,Dia 31 vai finalmente ver,"Crescimento, consquita e pertencimento",0.9
1,304,musica113_trecho4,M de Mulher,Icaro E Gilmar,nan,Que às vezes um ponto final faz bem,"Despedidas, morte e fragilidade",0.9
1,305,musica113_trecho5,M de Mulher,Icaro E Gilmar,nan,Olha no espelho uma nova mulher,"Intimidade, desejo e sedução",0.9
1,306,musica113_trecho6,M de Mulher,Icaro E Gilmar,nan,E nem chegou no dia 100,"Despedidas, morte e fragilidade",0.9
1,307,musica113_trecho7,M de Mulher,Icaro E Gilmar,nan,Descobriu que o amor não mata,Amor e relações amorosas,0.9
1,308,musica113_trecho8,M de Mulher,Icaro E Gilmar,nan,"Que a saudade dói, mas passa","Despedidas, morte e fragilidade",0.9
1,309,musica113_trecho9,M de Mulher,Icaro E Gilmar,nan,Que a felicidade não tá pendurada numa boca qualquer,Amor e relações amorosas,0.8
1,310,musica113_trecho10,M de Mulher,Icaro E Gilmar,nan,E que você é foda com,"Intimidade, desejo e sedução",0.9
1,311,musica113_trecho11,M de Mulher,Icaro E Gilmar,nan,"M de mulher, de mulher","Intimidade, desejo e sedução",0.9
1,312,musica113_trecho12,M de Mulher,Icaro E Gilmar,nan,Enquanto solidão te abraça,"Despedidas, morte e fragilidade",0.9
1,313,musica113_trecho13,M de Mulher,Icaro E Gilmar,nan,E a felicidade não tá pendurada numa boca qualquer,"Inspiração, paz e harmonia",0.9
1,314,musica113_trecho14,M de Mulher,Icaro E Gilmar,nan,Dia 2 vai pensar em voltar,"Despedidas, morte e fragilidade",0.9
1,315,musica113_trecho15,M de Mulher,Icaro E Gilmar,nan,Enquanto a carência maltrata,"Despedidas, morte e fragilidade",0.9
