titulo,artista,letra,url,ano,coletado_em,contagem_palavras,contagem_linhas
Logo Logo,Henrique & Juliano,"O gosto do beijo já me arrepia Por isso que eu sinto tanto medo Já envolvi meu coração demais em problema Não sei sair de problema, eu me conheço Se for verdade, eu acertei bonito Se for mentira, eu tô errando feio Porque eu já tô acelerando na suave e tá faltando quase nada Pra eu perder de vez meu freio Se eu fugir agora Eu não vou saber o final dessa história E conviver com a dúvida é foda Então, se arruma pra me iludir ou não Se for além desse tesão, vou descobrir na hora Ah, ah, ah, ah Se amanhã vou chorar? Aposto Mas que hoje eu vou suar, certeza Se der certo, eu compro as aliança Se der errado Compro uns remédio pra dor de cabeça Se for pra errar, então que eu erre logo Que logo, logo outra pessoa chega Se der certo, eu compro as aliança Se der errado Compro uns remédio pra dor de cabeça, ai, ai, ai, ai Se der certo, eu compro as aliança Se der errado Compro uns remédio pra dor de cabeça Se eu fugir agora Eu não vou saber o final dessa história E conviver com a dúvida é foda Então, se arruma pra me iludir ou não Se for além desse tesão, vou descobrir na hora Ah, ah, ah, ah Se amanhã vou chorar? Aposto Mas que hoje eu vou suar, certeza Se der certo, eu compro as aliança Se der errado Compro uns remédio pra dor de cabeça Se for pra errar, então que eu erre logo Que logo, logo outra pessoa chega Se der certo, eu compro as aliança E se der errado Compro uns remédio pra dor de cabeça, ai, ai, ai, ai Se der certo, eu compro as aliança Se der errado Compro uns remédio pra dor de cabeça",https://www.letras.mus.br/henrique-e-juliano/logo-logo/,2025.0,2025-09-30T18:48:57.108784,306,1
Evento Cancelado,Henrique & Juliano,"Se eu quietasse a boca Evitava esse choro, esse cheiro de álcool na roupa E a fumaça na sala e um cinzeiro cheio de arrependimento Eu perdi minha chance quando me entreguei pra outro alguém Se não for com você, não vai ser com ninguém Dói saber Que os nossos filhos nem vão nascer Dói saber Que não vai ter festa e nem briga pelo seu buquê Dói saber Que os nossos filhos nem vão nascer Dói saber Que não vai ter festa e nem briga pelo seu buquê Evento cancelado, vestido diferente Curto e vermelho pra seguir em frente E eu, eu sigo solteiro pra sempre Eu perdi minha chance quando me entreguei pra outro alguém Se não for com você, não vai ser com ninguém Dói saber Que os nossos filhos nem vão nascer Dói saber Que não vai ter festa e nem briga pelo seu buquê Dói saber Que os nossos filhos nem vão nascer Dói saber Que não vai ter festa e nem briga pelo seu buquê Evento cancelado, vestido diferente Curto e vermelho pra seguir em frente E eu, eu sigo solteiro pra sempre",https://www.letras.mus.br/henrique-e-juliano/evento-cancelado/,2022.0,2025-09-30T18:48:58.457086,189,1
Outro Personagem,Henrique & Juliano,"Horário avançado, estranho esse papo Quer desenterrar o passado Cheia de saudade, de intimidade Perigoso demais Se eu disser que eu não tremi Eu tô mentindo e cê sabe Não é falta de vontade São outras prioridades Acho que cê voltou tarde Não vou poder matar sua saudade mais Meu hoje me impede de voltar atrás Você foi uma fase boa, mas passou Você quer o que eu era, e aquele eu mudou Meus filhos tão dormindo aqui Imagina essa imagem Eu te desejo isso, mas com outro personagem Não me manda mais mensagem Se eu disser que eu não tremi Eu tô mentindo e cê sabe Não é falta de vontade São outras prioridades Acho que cê voltou tarde Não vou poder matar sua saudade mais Meu hoje me impede de voltar atrás Você foi uma fase boa, mas passou Você quer o que eu era, e aquele eu mudou Meus filhos tão dormindo aqui Imagina essa imagem Eu te desejo isso, mas com outro personagem Não vou poder matar sua saudade mais Meu hoje me impede de voltar atrás Você foi uma fase boa, mas passou Você quer o que eu era, e aquele eu mudou Meus filhos tão dormindo aqui Imagina essa imagem Eu te desejo isso, mas com outro personagem Não me manda mais mensagem",https://www.letras.mus.br/henrique-e-juliano/outro-personagem/,2025.0,2025-09-30T18:49:00.410844,219,1
Cidade Vizinha,Henrique & Juliano,"Seis Essa é a hora que ela vai sair pra correr Depois Vai procurar alguma coisa leve pra comer Sua cabeça anda sem ter tempo pra pensar Que antes era a gente e hoje é vida singular E agora? Pra quem tá solteiro, cidade grande é foda Eu sei que ela tá na cidade vizinha Mas eu preciso da boca dela na minha, ai, ai, ai, ai Talvez essa hora saiu do banho Tá se arrumando pra sair com as amigas, ai, ai, ai, ai Tomara que saia e dê tudo errado E volte mais cedo, sem ninguém do seu lado, oh Tomara que saia, dê tudo errado E sinta saudades aqui do meu quarto Sua cabeça anda sem ter tempo pra pensar Que antes era a gente e hoje é vida singular E agora? Pra quem tá solteiro, cidade grande é foda Eu sei que ela tá na cidade vizinha Mas eu preciso da boca dela na minha, ai, ai, ai, ai Talvez essa hora saiu do banho Tá se arrumando pra sair com as amigas, ai, ai, ai, ai Tomara que saia e dê tudo errado E volte mais cedo, sem ninguém do seu lado, oh Tomara que saia, dê tudo errado E sinta saudades aqui do meu quarto",https://www.letras.mus.br/henrique-e-juliano/cidade-vizinha/,2018.0,2025-09-30T18:49:03.565915,211,1
Flor e o Beija-Flor (part. Marília Mendonça),Henrique & Juliano,"Essa é uma velha história De uma flor e um beija-flor Que conheceram o amor Numa noite fria de outono E as folhas caídas no chão Na estação que não tem cor E a flor conhece o beija-flor E ele lhe apresenta o amor E diz que o frio é uma fase ruim Que ela era a flor mais linda do jardim E a única que suportou Merece conhecer o amor e todo seu calor Ai, que saudade de um beija-flor Que me beijou, depois voou Pra longe demais Pra longe de nós Saudade de um beija-flor Lembranças de um antigo amor O dia amanheceu tão lindo Eu durmo e acordo sorrindo Essa é uma velha história De uma flor e um beija-flor Que conheceram o amor Numa noite fria de outono E as folhas caídas no chão Na estação que não tem cor E a flor conhece o beija-flor E ele lhe apresenta o amor E diz que o frio é uma fase ruim Que ela era a flor mais linda do jardim E a única que suportou Merece conhecer o amor e todo seu calor Ai, que saudade de um beija-flor Que me beijou, depois voou Pra longe demais Pra longe de nós Saudade de um beija-flor Lembranças de um antigo amor O dia amanheceu tão lindo Eu durmo e acordo sorrindo O dia amanheceu tão lindo Eu durmo e acordo sorrindo",https://www.letras.mus.br/henrique-e-juliano/a-flor-e-o-beija-flor/,2015.0,2025-09-30T18:49:06.087751,234,1
Última Saudade,Henrique & Juliano,"Eu admiro cê mandar essa mensagem Tem que ter cara pra falar o que cê falou Tem que ter peito pra achar que tem direito De começar uma conversa me chamando de amor Cê tá achando que minha vida é um filme? Que pausa e depois volta de onde parou? O relógio roda igual pra todo mundo E, numa dessas rodadas, você rodou, rodou E cê nem reparou(O quê?)Que se eu ligar pra minha última saudade Seu telefone não toca Já tem uns três, quatro amores na frente, com prioridade de volta Se eu falar de ex pela rua Sua orelha nem coça Tem amor na vida que marca, tem amor que passa E cê passou faz horas Desculpa minha sinceridade Mas, respondendo sua mensagem Não, hoje a gente não volta(Hoje não)(E aí, gente? Cês tão bem?)Cê tá achando que minha vida é um filme? Que pausa e depois volta de onde parou? O relógio roda igual pra todo mundo E, numa dessas rodadas, você rodou E cê nem reparou Que se eu ligar pra minha última saudade Seu telefone não toca Já tem uns três, quatro amores na frente, com prioridade de volta Se eu falar de ex pela rua Sua orelha nem coça Tem amor na vida que marca, tem amor que passa E cê passou faz horas Desculpa minha sinceridade Mas, respondendo sua mensagem Não, hoje a gente não volta(Hoje não)",https://www.letras.mus.br/henrique-e-juliano/ultima-saudade/,2025.0,2025-09-30T18:49:08.388127,234,1
Amo Noite e Dia,Jorge & Mateus,"Tem um pedaço do meu peito bem colado ao teu Alguma chave, algum segredo, que me prende ao seu Um jeito perigoso de me conquistar Teu jeito tão gostoso de me abraçar Tudo se perde, se transforma se ninguém te vê Eu busco às vezes nos detalhes encontrar você O tempo já não passa, só anda pra trás Me perco nessa estrada, não aguento mais Iê, iê Passa o dia, passa a noite, tô apaixonado Coração no peito sofre sem você do lado E dessa vez tudo é real, nada de fantasia Saiba que eu te amo, amo noite e dia Tem um pedaço do meu peito bem colado ao teu Alguma chave, algum segredo, que me prende ao teu Um jeito perigoso de me conquistar Teu jeito tão gostoso de me abraçar Tudo se perde, se transforma se ninguém te vê Eu busco às vezes nos detalhes encontrar você O tempo já não passa, só anda pra trás Me perco nessa estrada, não aguento mais Iê, iê Passa o dia, passa a noite, tô apaixonado Coração no peito sofre sem você do lado Dessa vez tudo é real, nada de fantasia Saiba que eu te amo, amo noite e dia Passa o dia, passa a noite, tô apaixonado Coração no peito sofre sem você do lado Dessa vez tudo é real, nada de fantasia Saiba que eu te amo, eu amo noite e dia Amo noite e dia Iê, iê Coração no peito sofre sem você do lado Dessa vez tudo é real, nada de fantasia Saiba que eu te amo, amo noite e dia Amo noite e dia Iê, iê",https://www.letras.mus.br/jorge-mateus/1668672/,2010.0,2025-09-30T18:49:22.717340,272,1
Flor,Jorge & Mateus,"Flor Oh-uh-oh Oh-uh-oh Oh-uh-oh Flor, pra onde foi você, flor? Com seu perfume de amor O que é que eu fiz de ruim? Eu não achei outra flor com a beleza e a cor Que tem você pra mim Deus fez a Terra e o céu Fez você e o seu mel E me fez só pra te amar, ah-ah-ah Eu sou o seu colibri te esperando aqui Flor, pra te beijar Meu coração é regador de flor Te regando, amor, cê vai me amar Meu coração é regador de amor Te regando, flor, cê vai me amar Flor Oh-uh-oh Oh-uh-oh Oh-uh-oh Flor Oh-uh-oh Oh-uh-oh Oh-uh-oh Flor, pra onde foi você, flor? Com seu perfume de amor O que é que eu fiz de ruim? Eu não achei outra flor Com a beleza e a cor Que tem você pra mim Deus fez a Terra e o céu Fez você e o seu mel E me fez só pra te amar, ah-ah-ah Eu sou o seu colibri te esperando aqui Flor, pra te beijar Meu coração é regador de flor Te regando, amor, cê vai me amar Meu coração é regador de amor Te regando, flor, cê vai me amar Meu coração é regador de flor Te regando, amor, cê vai me amar Meu coração é regador de amor Te regando, flor, cê vai me amar Flor Oh-uh-oh Oh-uh-oh Oh-uh-oh Flor Oh-uh-oh Oh-uh-oh Oh-uh-oh Flor",https://www.letras.mus.br/jorge-mateus/flor/,2012.0,2025-09-30T18:49:25.305118,235,1
Cantada Boba,Jorge & Mateus,"Falaram pra mim que eu sou seletivo demais Que pra pegar eu tem que ter uma lábia a mais Eu não discordo dessa conversa Eu sou difícil mesmo Mas pra quem não me interessa Quem tem moral comigo não tá nessa festa Você me ganha numa cantada boba Minha maior fraqueza é sua voz no ouvido Pra tirar minha roupa, você sabe a brecha O atalho, o caminho E pra levantar da sua cama é um sacrifício Você me ganha numa cantada boba Minha maior fraqueza é sua voz no ouvido Pra tirar minha roupa, você sabe a brecha O atalho, o caminho E pra levantar da sua cama é um sacrifício Você me ganha numa cantada boba Falaram pra mim que eu sou seletivo demais Que pra pegar eu tem que ter uma lábia a mais Eu não discordo dessa conversa Eu sou difícil mesmo Mas pra quem não me interessa Quem tem moral comigo não tá nessa festa Você me ganha numa cantada boba Minha maior fraqueza é sua voz no ouvido Pra tirar minha roupa, você sabe a brecha O atalho, o caminho E pra levantar da sua cama Você me ganha numa cantada boba Minha maior fraqueza é sua voz no ouvido Pra tirar minha roupa, você sabe a brecha O atalho, o caminho E pra levantar da sua cama é um sacrifício Pra tirar minha roupa, você sabe a brecha O atalho, o caminho E pra levantar da sua cama é um sacrifício Um sacrifício Pra tirar minha roupa, você sabe a brecha O atalho, o caminho E pra levantar da sua cama é um sacrifício Você me ganha numa cantada boba Minha maior fraqueza é sua voz no ouvido Pra tirar minha roupa, você sabe a brecha O atalho, o caminho E pra levantar da sua cama é um sacrifício",https://www.letras.mus.br/jorge-mateus/cantada-boba/,2024.0,2025-09-30T18:49:28.300871,306,1
Duas Metades,Jorge & Mateus,"Pra falar do amor de verdade Vou começar pela melhor metade Te mostrar tudo de bom que tenho E se for preciso eu desenho Que eu amo você Que eu quero você A outra metade é defeito Você vai saber de qualquer jeito Anjo ou animal, suave ou fatal O que de um grande amor se espera É que tenha fogo Que domine o pensamento E traga sentido novo Que tenha paixão, desejo Que tenha abraço e beijo E seja a melhor sensação Que preencha a vida vazia Mande embora a agonia E que traga paz pro coração É você, é você Que preencha a vida vazia Mande embora a agonia E que trouxe paz pro coração Que preencha a vida vazia Mande embora a agonia E que é dona do meu coração É você, é você E pra falar do amor de verdade Vou começar pela melhor metade E te mostrar tudo de bom que tenho E se for preciso eu desenho Que eu amo você Que eu quero você E a outra metade é defeito Você vai saber de qualquer jeito Anjo ou animal, suave ou fatal O que de um grande amor se espera É que tenha fogo Que domine o pensamento E traga sentido novo Que tenha paixão, desejo Que tenha abraço e beijo E seja a melhor sensação Que preenche a vida vazia Manda embora a agonia E que traga paz pro coração É você, é você Que preenche a vida vazia Manda embora a agonia E que trouxe paz pro coração Que preenche a vida Manda embora a agonia E que é dona do meu coração É você, é você E pra falar do amor de verdade Vou começar pela melhor metade",https://www.letras.mus.br/jorge-mateus/duas-metades/,2012.0,2025-09-30T18:49:30.943269,288,1
